Tourist Destination,Sectors,Place ID,Link,Mart Tel,Address
산세미오름,오름,17026097,https://m.place.naver.com/place/17026097?entry=ple,#,제주 제주시 애월읍 고성리 산127
모드락바당,체험여행,1192656991,https://m.place.naver.com/place/1192656991?entry=ple,0507-1335-2964,제주 서귀포시 성산읍 일출로 264-4
세화리 농어촌체험휴양마을,체험마을,1237401872,https://m.place.naver.com/place/1237401872?entry=ple,0507-1369-2010,제주 제주시 구좌읍 세평항로 46-9 1층
붉은오름,오름,36773749,https://m.place.naver.com/place/36773749?entry=ple,#,제주 서귀포시 성산읍 고성리
휴애리매화축제,꽃축제,1581261584,https://m.place.naver.com/place/1581261584?entry=ple,#,제주 서귀포시 남원읍 신례리 2070-5
용담이호해안도로드라이브코스,"거리,골목",16989131,https://m.place.naver.com/place/16989131?entry=ple,#,제주 제주시 용담삼동 2580
AI미래기술주니어아카데미체험관,"관람,체험",1103706530,https://m.place.naver.com/place/1103706530?entry=ple,064-759-3007,제주 제주시 첨단로 330 세미양빌딩 2층
돌오름,오름,17085112,https://m.place.naver.com/place/17085112?entry=ple,#,제주 서귀포시 안덕면 상천리
모지오름,오름,17088128,https://m.place.naver.com/place/17088128?entry=ple,#,제주 서귀포시 표선면 성읍리 산22
설문대공원,근린공원,493482706,https://m.place.naver.com/place/493482706?entry=ple,#,제주 서귀포시 서호북로 23
제주목관아,"유적지,사적지",1535700747,https://m.place.naver.com/place/1535700747?entry=ple,064-710-6716,제주 제주시 관덕로7길 13
존자암지세존사리탑,기념물,17062075,https://m.place.naver.com/place/17062075?entry=ple,#,제주 서귀포시 영실로 243
휴애리핑크뮬리축제,꽃축제,1693309596,https://m.place.naver.com/place/1693309596?entry=ple,#,제주 서귀포시 남원읍 신례리 2070-5
별도연대,문화재,1316755536,https://m.place.naver.com/place/1316755536?entry=ple,#,제주 제주시 화북일동
당오름,오름,17084653,https://m.place.naver.com/place/17084653?entry=ple,064-760-4351,제주 서귀포시 안덕면 동광리 산68-1
부영농원,"관광농원,팜스테이",37592349,https://m.place.naver.com/place/37592349?entry=ple,010-7240-7576,제주 제주시 조천읍 선흘리 3474
마이시크릿포레스트,자연공원,970795933,https://m.place.naver.com/place/970795933?entry=ple,02-6008-2461,제주 제주시 구좌읍 상도동길 124-46
뮤직비디오[BTS화양연화]촬영지,촬영장소,1963437344,https://m.place.naver.com/place/1963437344?entry=ple,#,제주 제주시 남조로 2109-36
신례리왕벚나무자생지,기념물,37207909,https://m.place.naver.com/place/37207909?entry=ple,#,제주 서귀포시 남원읍 신례리 산2-1
환태평양평화소공원,"도시,테마공원",33158541,https://m.place.naver.com/place/33158541?entry=ple,#,제주 서귀포시 대정읍 상모리 1683-7
제이각,기념물,1196845194,https://m.place.naver.com/place/1196845194?entry=ple,#,제주 제주시 오현길 56
에코랜드 테마파크풍차,부속건물,20104174,https://m.place.naver.com/place/20104174?entry=ple,#,제주 제주시 조천읍 남조로 1982
제주허브동산동백축제,꽃축제,1820620418,https://m.place.naver.com/place/1820620418?entry=ple,#,제주 서귀포시 표선면 표선리 2610
평대리불턱,자연명소,1439050448,https://m.place.naver.com/place/1439050448?entry=ple,#,제주 제주시 구좌읍 해맞이해안로 1240-3
풍차초콜릿체험장,"관람,체험",177743268,https://m.place.naver.com/place/177743268?entry=ple,010-9560-7710,제주 제주시 한경면 일주서로 4187 초콜릿체험장
벌내물공원,근린공원,17039928,https://m.place.naver.com/place/17039928?entry=ple,#,제주 제주시 한경면 신창리 1321
까멜리야힐,"레저,테마",32169289,https://m.place.naver.com/place/32169289?entry=ple,064-792-1567,제주 서귀포시 안덕면 병악로 166
한림읍월령리마을,체험마을,1227559708,https://m.place.naver.com/place/1227559708?entry=ple,064-796-2582,제주 제주시 한림읍 월령1길 11
까끄래기오름,오름,17037223,https://m.place.naver.com/place/17037223?entry=ple,#,제주 제주시 조천읍 교래리
무수천,"강,하천",13491633,https://m.place.naver.com/place/13491633?entry=ple,#,제주 제주시 애월읍 광령리
레드서브마린,"관람,체험",1321962048,https://m.place.naver.com/place/1321962048?entry=ple,064-796-7710,제주 제주시 한림읍 귀덕리 3962-3
제주올레 18코스 공식안내소,관광안내소,1421949544,https://m.place.naver.com/place/1421949544?entry=ple,070-4060-0616,제주 제주시 관덕로8길 7-9
북수구광장,광장,1358016745,https://m.place.naver.com/place/1358016745?entry=ple,#,제주 제주시 일도일동 1231-1
일도체육공원,"도시,테마공원",17090052,https://m.place.naver.com/place/17090052?entry=ple,#,제주 제주시 일도이동 46-2
제주올레 19코스 공식안내소,관광안내소,1788220830,https://m.place.naver.com/place/1788220830?entry=ple,070-4060-0614,제주 제주시 조천읍 조천북6길 44
비자림로,"거리,골목",17054228,https://m.place.naver.com/place/17054228?entry=ple,#,제주 제주시 구좌읍 송당리 2341-1
롯데아트빌라스펜트하우스,부속시설,30820728,https://m.place.naver.com/place/30820728?entry=ple,#,제주 서귀포시 색달중앙로252번길 124
부대오름,오름,17037374,https://m.place.naver.com/place/17037374?entry=ple,#,제주 제주시 조천읍 선흘리 산103-1
서귀포시 어린이건강체험관,"관람,체험",1558156956,https://m.place.naver.com/place/1558156956?entry=ple,#,제주 서귀포시 서호남로 12
하늘아래수목원,"식물원,수목원",19648136,https://m.place.naver.com/place/19648136?entry=ple,#,제주 서귀포시 호근북로 368
마복이오름,오름,17085066,https://m.place.naver.com/place/17085066?entry=ple,#,제주 서귀포시 안덕면 상천리 산83
에코랜드 테마파크피크닉가든역,부속건물,20104176,https://m.place.naver.com/place/20104176?entry=ple,#,제주 제주시 조천읍 남조로 1982
송악산진지동굴,동굴,21274681,https://m.place.naver.com/place/21274681?entry=ple,#,제주 서귀포시 대정읍 상모리
도두오래물,"샘,약수",13481070,https://m.place.naver.com/place/13481070?entry=ple,064-728-4951,제주 제주시 도두일동 2605-13
교래 삼다수마을,체험마을,653022465,https://m.place.naver.com/place/653022465?entry=ple,064-784-1746,제주 제주시 조천읍 비자림로 702-57
스누피가든사계절스케이트장,부속시설,1909684927,https://m.place.naver.com/place/1909684927?entry=ple,#,제주 제주시 구좌읍 송당리 2845
제주영어교육도시,"관람,체험",13522727,https://m.place.naver.com/place/13522727?entry=ple,064-797-5500,제주 서귀포시 대정읍 구억리 산1
드라마[맨도롱또똣]촬영지,촬영장소,36734021,https://m.place.naver.com/place/36734021?entry=ple,#,제주 제주시 한림읍 한림해안로 595
대포주상절리 관광안내소,관광안내소,1831490051,https://m.place.naver.com/place/1831490051?entry=ple,064-738-1393,제주 서귀포시 이어도로 36-30
꽃과썸타다,자연명소,38552225,https://m.place.naver.com/place/38552225?entry=ple,064-792-1165,제주 서귀포시 안덕면 동광로 151
제주센트럴파크공룡의나라,부속시설,32408150,https://m.place.naver.com/place/32408150?entry=ple,#,제주 제주시 조천읍 교래리 603
우도올레보트,자연명소,1775300701,https://m.place.naver.com/place/1775300701?entry=ple,#,제주 제주시 우도면 연평리 2562
대정읍성,성곽명,17068287,https://m.place.naver.com/place/17068287?entry=ple,#,제주 서귀포시 추사로38번길 19-26
우도지석묘,"릉,묘,총",17041617,https://m.place.naver.com/place/17041617?entry=ple,#,제주 제주시 우도면 연평리 1723
테쉬폰,"관람,체험",1437029963,https://m.place.naver.com/place/1437029963?entry=ple,#,제주 제주시 한림읍 금악동길 28
삼의봉,"봉우리,고지",16995323,https://m.place.naver.com/place/16995323?entry=ple,#,제주 제주시 아라일동 산24-2
제주돌문화공원돌하르방,부속시설,17036739,https://m.place.naver.com/place/17036739?entry=ple,#,제주 제주시 조천읍 남조로 2023
물찻오름,오름,13479159,https://m.place.naver.com/place/13479159?entry=ple,#,제주 제주시 조천읍 교래리
교래리소공원,"도시,테마공원",17036905,https://m.place.naver.com/place/17036905?entry=ple,#,제주 제주시 조천읍 교래리 280
브로스감귤체험농장,"관광농원,팜스테이",1054663113,https://m.place.naver.com/place/1054663113?entry=ple,#,제주 제주시 조천읍 신촌리 801-1
제주공룡랜드동물미로공원,부속시설,20551073,https://m.place.naver.com/place/20551073?entry=ple,#,제주 제주시 애월읍 광령리 2698-3
진아영할머니집터,"기념관,생가",1746611759,https://m.place.naver.com/place/1746611759?entry=ple,#,제주 제주시 한림읍 월령1길 22
제주신화전설탐방로 신나락만나락,"관람,체험",1487935988,https://m.place.naver.com/place/1487935988?entry=ple,#,제주 서귀포시 안덕면 녹차분재로 218
강정제1호공원,근린공원,594020708,https://m.place.naver.com/place/594020708?entry=ple,#,제주 서귀포시 신서로 43
