"id","Name","Address","Latitude","Longitude","Tel","Image_URL"
6053,감귤박물관,제주특별자치도 서귀포시 효돈순환로 441,33.2712798,126.6076749,(+82) 064-760-6400~1,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/4199831b-9d73-4214-bf18-e11841ea3e3c.jpg
6054,애월더선셋,제주특별자치도 제주시 애월읍 일주서로 6111,33.4560301,126.308844,(+82) 064-799-7177,https://api.cdn.visitjeju.net/photomng/imgpath/202201/10/18b6e50e-f77f-49aa-9c1c-19fb19bbb3e3.jpg
6055,제주특별자치도 도립미술관,제주특별자치도 제주시 1100로 2894-78,33.4525957,126.4896313,(+82) 064-710-4300,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/d3048d4e-f93f-4f25-87a1-0f2c6684dc35.jpg
6056,김녕 지질트레일,제주특별자치도 제주시 구좌읍 김녕로 209,33.5562746,126.7621793,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/3f9ef7fd-d67d-4edb-aac2-2a443c3cc11f.jpg
6057,도두봉,제주특별자치도 제주시 도두동 산 1,33.501536,126.4781879,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/22eb1340-afb7-42d6-8076-3f618b3fe322.jpg
6058,아날로그감귤밭,제주특별자치도 제주시 해안마을8길 46,33.455681,126.4509292,(+82) 010-4953-0846,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/2dae59c0-a241-4ed2-802f-ff9a12dd4dc4.jpg
6059,제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,33.330435,126.8154056,(+82) 064-787-7362~3,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/b786c15f-359d-455c-a04c-98a36cc23813.jpg
6060,평대리해변,제주특별자치도 제주시 구좌읍 평대리 515-24,33.5323119,126.8480573,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/6c3c3f0e-886f-42b5-b214-d4634488d7e9.jpg
6061,산방산 용머리해안 지질트레일,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,33.2487082,126.2990433,(+82) 064-792-3363,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/b86ae907-a7fb-4dec-8021-8ecb54294229.jpg
6062,약천사,제주특별자치도 서귀포시 이어도로 293-28,33.2461046,126.4495188,(+82) 064-738-5000,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/96bb5248-020a-4f76-bf8a-1153280b98fc.jpg
6063,어승생,제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지),33.3868305,126.5047869,(+82) 064-710-7826,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/dcef77c8-c3d4-4113-a5bb-130c93c3b06d.jpg
6064,엉또폭포,제주특별자치도 서귀포시 염돈로 121-8 (강정동),33.2604907,126.4948354,(+82) 064-760-3192,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/c73d1a2b-c6a8-407a-b406-41f95c7db310.jpg
6065,이니스프리제주하우스,제주특별자치도 서귀포시 안덕면 신화역사로 23,33.30601,126.2901309,(+82) 064-794-5351,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/487511aa-5a1e-4204-8b12-ec46f5b291ae.jpg
6066,제주레포츠랜드,제주특별자치도 제주시 조천읍 와흘상서2길 47,33.4821866,126.6381583,(+82) 064-784-8800,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/a8e5be95-6e03-409a-b9be-b55581fd5800.jpg
6067,제주올레 7코스,제주특별자치도 서귀포시 서홍동 795-1,33.2405426,126.5481092,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/0265d55d-16c6-431a-9866-f86ada4ecf2b.jpg
6068,지미봉,제주특별자치도 제주시 구좌읍 종달로1길 91-16,33.4966806,126.9065947,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/71a385a2-384f-4ce3-8477-94cd775dfa10.jpg
6069,코코몽 에코파크,제주특별자치도 서귀포시 남원읍 태위로 536,33.2744591,126.7045181,(+82) 064-764-7779,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/582e6798-914f-46c7-bdb1-e2b7b1c641e1.jpg
6070,퍼시픽 마리나 요트투어,제주특별자치도 서귀포시 중문관광로 154-17,33.2448051,126.4177371,(+82) 1544-2988,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/e6eb0da2-f982-4238-8215-748867b21079.jpg
6071,닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1,33.5378704,126.6132214,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/689fbb42-84e4-4790-a697-e27c685b3eee.jpg
6072,원앙폭포,제주특별자치도 서귀포시 돈내코로 137,33.3003584,126.5821438,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/c801d495-39d3-4afd-a276-f79be9297554.jpg
6073,이중섭거주지,제주특별자치도 서귀포시 이중섭로 29,33.2455473,126.5644088,(+82) 064-760-3567,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/5b4d0819-2ac0-4b8b-b1e0-a38c48c06475.jpg
6074,해녀박물관,제주특별자치도 제주시 구좌읍 해녀박물관길 26,33.523385,126.8622061,(+82) 064-782-9898,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/e5f66653-225a-4a37-adf3-34340705bbeb.jpg
6075,대평포구,제주특별자치도 서귀포시 안덕면 감천로190번길 9-62-2,33.2594294,126.3576754,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/ac9d8f99-c9ca-45cb-a04b-ba928d356c3b.jpg
6076,모슬포항,제주특별자치도 서귀포시 대정읍 신영로36번길 48,33.2185733,126.2483834,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/2607d2f6-ac4f-4114-bbf4-b915c1f0e1b1.jpg
6077,박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25,33.237153,126.3587249,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/91cf2aaf-3960-4fea-96b6-6360e7218d2c.jpg
6078,성널오름,제주특별자치도 서귀포시 남원읍 신례리,33.3330338,126.6180657,(+82) 064-710-7826,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/d498c294-158b-44cd-b403-f1974f99bb1a.jpg
6079,신양섭지해수욕장,제주특별자치도 서귀포시 성산읍 섭지코지로 107,33.4300919,126.9272996,(+82) 064-760-4990,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/a12cdef0-4636-4e48-81a0-e8b610797e68.jpg
6080,알뜨르비행장,제주특별자치도 서귀포시 대정읍 상모리 1670,33.2044499,126.2726438,(+82) 064-710-6708,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/d5dc380c-fe70-4f68-8761-8d3affb6ac1c.jpg
6081,제주항공우주박물관,제주특별자치도 서귀포시 안덕면 녹차분재로 218 항곡우주박물관,33.30473619,126.300205,(+82) 064-800-2000,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/1984d93d-aba9-417f-a8a1-444b067d369a.jpg
6082,한라수목원,제주특별자치도 제주시 수목원길 72,33.4691312,126.4903542,(+82) 064-710-7575,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/3916d99d-da60-4ab1-a4a9-e3d628d69000.jpg
6083,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675,33.3256175,126.2554228,(+82) 064-772-3701,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/70bf553e-6455-493e-aa0a-66834e4c99a5.jpg
6084,누바비치,제주특별자치도 서귀포시 대포로 148-15,33.2373994,126.4367119,(+82) 064-738-2881,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ffbf0dcb-0105-4b5d-83eb-821db6f00853.jpg
6085,범섬,제주특별자치도 서귀포시 법환동,33.2429654,126.8418892,(+82) 064-710-6656,https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/bb0558f3-229a-45b7-8217-7b2e0efbc928.jpg
6086,탑동,제주특별자치도 제주시 중앙로 2,33.5178929,126.524212,(+82) 064-728-2954,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/989727ef-0c50-414e-8f4a-ec50ddd4d2ef.jpg
6087,형제섬,제주특별자치도 서귀포시 안덕면 사계리 산 44,33.2100186,126.3142952,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/f4423e83-78f1-42e4-a8c4-5b9c730a819e.jpg
6088,휘닉스 아일랜드 제주,제주특별자치도 서귀포시 성산읍 섭지코지로 107,33.4300919,126.9272996,(+82) 02-1577-0069,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/27a7d146-1ec3-47de-b80a-8e093baaf2a7.jpg
6089,"1100고지습지",제주특별자치도 서귀포시 색달동 산 1-2,33.3575237,126.4628967,(+82) 064-740-6000,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/16dc850f-a97d-4955-aa5b-b6e94583278e.jpg
6090,사라오름,제주특별자치도 서귀포시 남원읍 신례리 산 2-1,33.3330338,126.6180657,(+82) 064-710-7826,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/822bcce9-42d0-491d-af05-1e39834e8433.jpg
6091,위미리 동백나무군락,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 23-7,33.2732989,126.6759054,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/880849d8-afcf-4191-9a3f-1006497530a0.jpg
6092,이중섭미술관,제주특별자치도 서귀포시 이중섭로 27-3,33.2458718,126.5649209,(+82) 064-760-3567,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/b996cdfe-440d-4434-9277-ed7c82a0ce38.jpg
6093,제주공룡랜드[휴장중],제주특별자치도 제주시 애월읍 광령평화2길 1,33.4412568,126.4340338,(+82) 064-746-3060,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/55b0f1ab-cdee-4e23-aaea-11c9ea460333.jpg
6094,제주대학교 가는길,제주특별자치도 제주시 제주대학로 102,33.4547583,126.5622562,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/ab74bf2f-b566-41f4-bfe7-1aeba0e0b17e.jpg
6095,테디베어뮤지엄제주,제주특별자치도 서귀포시 중문관광로110번길 31,33.2499815,126.4121571,(+82) 064-738-7600,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/4d6e3a99-bb6a-424d-ba61-383b6ceb2537.jpg
6096,동백동산,제주특별자치도 제주시 조천읍 선흘리 산 12,33.5166335,126.7170315,(+82) 064-784-9445,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/0b004109-a7d9-4779-9d3c-096c10b41d83.jpg
6097,붉은오름 자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73,33.3956632,126.6709854,(+82) 064-760-3559,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/58e7f96c-32ec-403b-a5e3-8c2df13ec19d.jpg
6098,서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271,33.3025489,126.5245747,(+82) 064-760-3067,https://api.cdn.visitjeju.net/photomng/imgpath/202212/07/59e74fd4-45c7-45a9-b2d0-8b8b1be875c7.jpg
6099,소천지,제주특별자치도 서귀포시 칠십리로485번길 2,33.2417541,126.6027128,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/704d84c8-458c-4d7e-9bd2-f96aca040933.jpg
6100,월정 투명카약,제주특별자치도 제주시 구좌읍 월정리 1400-33,33.563819,126.7786643,(+82) 010-4144-6492,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/40656c8f-6fe2-41ba-b319-7ab44475caf3.jpg
6101,제주현대미술관,제주특별자치도 제주시 한경면 저지14길 35,33.339892,126.2656119,(+82) 064-710-7801,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/ba1ca512-c7ca-4284-986d-9ab5224c1331.jpg
6102,종달리수국길,제주특별자치도 제주시 구좌읍 해맞이해안로 2121,33.5290971,126.8463777,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/160a31a1-8986-47bd-8c17-ccd06419b729.jpg
6103,"1100고지",제주특별자치도 서귀포시 1100로 1555,33.3456898,126.4426587,(+82) 064-740-6000,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/7ef73702-e5e3-426d-a925-bcf6b8f468ad.jpg
6104,금악오름,제주특별자치도 제주시 한림읍 금악리 산 1-1,33.3556961,126.3055862,(+82) 064-740-6000,https://api.cdn.visitjeju.net/photomng/imgpath/202111/17/ded28189-eaa6-4dc9-87a9-53a065cf6c06.jpg
6105,제주해양동물박물관,제주특별자치도 서귀포시 성산읍 서성일로 689-21,33.4296617,126.8555492,(+82) 064-782-3711,https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/f0ce7191-2d9c-4487-be45-51f959a3933d.jpg
6106,혼인지,제주특별자치도 서귀포시 성산읍 혼인지로 39-22,33.4151435,126.8938099,(+82) 064-710-6798,https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/6701007d-4264-4ce1-8c77-36bdcdd32fbe.jpg
6107,관음사,제주특별자치도 제주시 산록북로 660,33.4237942,126.5583908,(+82) 064-724-6830,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/8c1ec186-cf39-494e-9a7f-4808fd460a44.jpg
6108,산방굴사,제주특별자치도 서귀포시 안덕면 사계리 산 16,33.2423934,126.3139575,(+82) 064-760-6321,https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/274bbe3f-f4fa-44a8-9edf-0ab11b34a2c7.jpg
6109,삼성혈,제주특별자치도 제주시 삼성로 22,33.5043005,126.5288724,(+82) 064-722-3315,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/134d6c13-bd51-42a4-b088-7a5c28dea34d.jpg
6110,성산항,제주특별자치도 서귀포시 성산읍 성산등용로 129-21,33.4725684,126.9323378,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/66e34585-cdc6-47a5-8f18-aef8c979bd89.jpg
6111,신창풍차해안도로,제주특별자치도 제주시 한경면 신창리 1322-1,33.3434277,126.1739088,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202111/22/f4bf78c0-1b86-4005-91b3-34f8e099f14b.jpg
6112,제주곶자왈도립공원,제주특별자치도 서귀포시 대정읍 에듀시티로 178,33.289275,126.2749677,(+82) 064-792-6047,https://api.cdn.visitjeju.net/photomng/imgpath/202111/17/dc24c92e-b6db-4c76-82a5-8ac6ae51fe24.jpg
6113,제주올레 8코스,제주특별자치도 서귀포시 예래해안로 256,33.2374638,126.3896288,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/4c5a7657-f4db-4866-a920-f86a45047483.jpg
6114,귤밭76번지,제주특별자치도  제주시 화북이동 5495-2,33.4931405,126.5562761,(+82) 010-3597-2901,https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/526cd690-d874-44ed-a640-2fe20d390f41.jpg
6115,당산봉,제주특별자치도 제주시 한경면 고산리 산 15,33.3074922,126.1721476,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/d7da10be-62a1-4f39-afc7-d15051963895.jpg
6116,사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,33.2281549,126.3083471,(+82) 064-760-2772,https://api.cdn.visitjeju.net/photomng/imgpath/202111/17/d831819a-5390-4316-aa01-c305a14602bc.jpg
6117,서귀포칠십리시공원,제주특별자치도 서귀포시 서홍동 576-9,33.2461424,126.5536944,(+82) 064-760-3191,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/31cf6cc5-7461-4d6d-8aff-8d636c4bdf63.jpg
6118,오조포구,제주특별자치도 서귀포시 성산읍 오조리,33.4605544,126.903981,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/23/28b75944-7a75-4547-b64e-c264fb64e4f8.jpg
6119,종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 630-1,33.4828963,126.9017162,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/3ea37798-4d61-48ac-9c6b-5fd37e4b18fd.jpg
6120,돈내코,제주특별자치도 서귀포시 516로 (상효동),33.2860433,126.5909734,(+82) 064-710-6920,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/0e9690ac-d263-4eff-8dcf-60eb73f15aab.jpg
6121,레이저서바이벌M,제주특별자치도 제주시 신광로 58 4층,33.4870903,126.4896113,(+82) 0507-1329-3098,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/6bf9b944-155c-47a2-9b4b-b9e4f9f812a5.jpg
6122,물영아리오름,제주특별자치도 서귀포시 남원읍 남조로 988-11,33.3325498,126.7030501,(+82) 064-728-6200,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/1a543a4b-d461-427e-a93f-9475ae13c02a.jpg
6123,민속자연사박물관,제주특별자치도 제주시 삼성로 40,33.5063429,126.5315162,(+82) 064-710-7708,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/9cd09f11-8da6-4f15-a7f3-b50bbbc66037.jpg
6124,법환포구,제주특별자치도 서귀포시 막숙포로37번길 2,33.2378108,126.5157218,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/5ee473b7-e889-4aad-8450-dd5eeb280cb0.jpg
6125,사계해안도로,제주특별자치도 서귀포시 안덕면 사계리,33.2383758,126.3026575,(+82) 064-760-2772,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/c3b52028-f175-4a31-948a-ee9495c78202.jpg
6126,서귀포항,제주특별자치도 서귀포시 칠십리로72번길 14,33.2382947,126.5668633,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/de753371-1857-4251-aa69-ebccab811b0b.jpg
6127,알작지해변,제주특별자치도 제주시 테우해안로 60,33.4961892,126.4412401,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/81da4611-348c-4b53-9a02-595a723fd19a.jpg
6128,이호테우해수욕장,제주특별자치도 제주시 도리로 20,33.4961872,126.4558767,(+82) 064-728-3993,https://api.cdn.visitjeju.net/photomng/imgpath/202112/02/2945af25-4344-41dd-b5d7-2c0371e47a14.jpg
6129,점보빌리지,제주특별자치도 서귀포시 안덕면 평화로 319번길 31-11,33.27601,126.3050559,(+82) 064-792-1233,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/cdbc8b55-5702-47f1-b9f4-44be1fc3123b.jpg
6130,정물오름,제주특별자치도 제주시 한림읍 금악리 산 52-1,33.3379302,126.3299153,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/aaf20e76-670e-4f02-a1f2-7c48c30cd686.jpg
6131,제주목관아,제주특별자치도 제주시 관덕로 25,33.5138664,126.5217134,(+82) 064-740-6714,https://api.cdn.visitjeju.net/photomng/imgpath/202111/17/aa7f55c2-29ae-4a7e-acbc-579b1c2d59d4.jpg
6132,제주베니스랜드,제주특별자치도 서귀포시 성산읍 난산리 2575,33.4167989,126.8405401,"(+82) 064-784-6565,6566",https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/6bfd5ce5-ede1-4487-8e2d-89e64785058c.jpg
6133,제주커피박물관 바움 Baum,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,33.4398485,126.8990028,(+82) 064-784-2255,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/ca0cb5a8-c898-415a-b4c3-2c066ecdaf07.jpg
6134,터진목 & 성산면 4·3희생자 위령비,제주특별자치도 서귀포시 성산읍 일출로 88-19,33.4489146,126.9227327,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/43946491-1e90-4d86-90f3-d14e4a64a46c.jpg
6135,판포포구,제주특별자치도 제주시 한경면 판포리 2877-3,33.3654094,126.1996228,(+82) 064-728-7968,https://api.cdn.visitjeju.net/photomng/imgpath/202111/18/ca60e08e-23bd-4d30-84d5-cb702a048ddb.jpg
6136,표선세화해안도로,제주특별자치도 서귀포시 표선면 표선리,33.324883,126.8245979,(+82) 064-760-2772,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/3696058e-9289-446b-9860-6c4d99c8bce3.jpg
6137,한림해안도로,제주특별자치도 제주시 한림읍 귀덕리,33.4317792,126.291254,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202111/17/e03a1469-d3d7-4055-8fc4-72ba74af322e.jpg
6138,넥슨컴퓨터박물관,제주특별자치도 제주시 1100로 3198-8,33.4720375,126.4855328,(+82) 064-745-1994,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/c0a53bfb-dfff-4a54-a82c-fed69c117a5e.jpg
6139,더마파크,제주특별자치도 제주시 한림읍 월림7길 155,33.3508962,126.2482536,(+82) 064-795-8080,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/7cf4848c-6f7e-4ee7-84c8-a36b1dd203dc.jpg
6140,돈내코유원지,제주특별자치도 서귀포시 돈내코로 120,33.3003146,126.5845023,(+82) 064-733-1584,https://api.cdn.visitjeju.net/photomng/imgpath/202111/19/83f8531d-b4b5-449a-8a2d-d4d1bbc17d46.jpg
6141,서귀포자연휴양림,제주특별자치도 서귀포시 1100로 882,33.3107796,126.4597767,(+82) 064-738-4544,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/f9d069f9-18dd-414e-b949-12acb9a84911.jpg
