Name,Address,Latitude,Longitude,Tel,Image_URL
고서방해물탕,제주특별자치도 서귀포시 대정읍 형제해안로 282,33.2098025,126.2914336,(+82) 0507-1443-5678,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/b717dc42-3886-4648-a676-5d5a11978400.jpg"""
곰막식당,제주특별자치도 제주시 구좌읍 구좌해안로 64,33.55687,126.720591,(+82) 064-727-5111,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/8f385b4b-dfe0-4027-853d-04cbb104cdc7.jpg"""
그리운바다성산포,제주특별자치도 서귀포시 성산읍 성산등용로 94,33.4698032,126.9299962,(+82) 064-784-2128,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/65639c4d-9341-46e8-9c05-610c7c8da6e4.jpg"""
김지순의 낭푼밥상,제주특별자치도 제주시 연동6길 28,33.4835129,126.4889443,(+82) 064-799-0005,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/1791142a-2412-4951-b770-d26fa01d3bfc.jpg"""
다가미,제주특별자치도 제주시 도남로 111,33.4904486,126.5286756,(+82) 064-758-5810,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/a07ab117-0e11-429b-a74c-85061ee59585.jpg"""
레이지박스,제주특별자치도 서귀포시 안덕면 산방로 208,33.2364293,126.3128846,(+82) 064-792-7347,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/421fe89c-c273-4e8f-872f-b17ec800a390.jpg"""
리듬앤브루스,제주특별자치도 제주시 무근성7길 11,33.5138363,126.5197944,(+82) 070-7785-9160,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/04/b01d1a2a-541a-4edd-9c0f-5fc31516c8ea.jpg"""
리보스코화덕피자,제주특별자치도 제주시 수목원길 27,33.4694596,126.4880987,(+82) 064-745-0904,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/240b7e6e-c662-4977-a06d-889010101fe6.jpg"""
리치망고우도점,제주특별자치도 제주시 우도면 우도해안길 1132,33.4978514,126.9676091,(+82) 010-8222-9953,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/8fd5eff2-529a-4a89-a566-b14154d53057.jpg"""
메콩스카이,제주특별자치도 제주시 연오로 35,33.4901181,126.5021141,(+82) 064-711-5403,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/ec1eab2f-0c63-480d-9cab-b61340690520.jpg"""
명리동식당,제주특별자치도 제주시 한경면 녹차분재로 498,33.3166152,126.270433,(+82) 064-772-5571,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/04da0d82-12e7-4afc-bddf-0f08330efc1c.jpg"""
문동일셰프녹차고을,제주특별자치도 제주시 애월읍 하귀동남4길 13-1,33.4818477,126.4130701,(+82) 0507-1425-1781,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/791707d5-b0b1-4aa2-ad84-18f000342296.jpg"""
미영이네,제주 서귀포시 대정읍 하모항구로 42,33.2177154,126.2499247,(+82) 064-792-0077,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/312c8c49-0919-489c-963f-010088a26abd.jpg"""
민경이네어등포해녀촌,제주특별자치도 제주시 구좌읍 해맞이해안로 830,33.5290971,126.8463777,(+82) 064-782-75000507-1320-7500,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/c7aa8cd6-9715-4b7b-a3f5-680d8f14e77a.jpg"""
바다를본돼지,제주특별자치도 제주시 한경면 판포1길 16,33.3655879,126.1978818,(+82) 064-772-5509,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/fe460b4f-d3a6-4f46-a00e-a37fe500e267.jpg"""
바다풍경횟집,제주특별자치도 제주시 서해안로 654,33.5162088,126.5068722,(+82) 064-743-7779,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/a8d72166-e2aa-47c9-8c0d-b111d4efac36.jpg"""
백양닭집,제주특별자치도 제주시 서문로6길 7,33.5113509,126.5185493,(+82) 064-758-9822,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/a2886234-322d-4674-bdbe-3f8c0c8b9a15.jpg"""
버터모닝,제주특별자치도 제주시 애월읍 하광로 279,33.4642738,126.4229995,(+82) 064-712-0461,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/b576a981-ff02-4f03-852f-c848a957999b.jpg"""
봉끄랑,제주특별자치도 제주시 우도면 우도해안길 144,33.4943693,126.945111,(+82) 0507-1354-1017,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4d319e76-3ba7-44f5-9639-10dae2e04df2.jpg"""
비밀의숲 카페,제주특별자치도 제주시 구좌읍 송당리 산 66-2,33.4572421,126.7561096,(+82) 0507-1323-4609,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/92da2593-63f4-420c-ba4a-4c08c814406a.jpg"""
삼다도횟집,제주특별자치도 제주시 서해안로 572,33.5190045,126.4992157,(+82) 064-711-7085,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/52a9c730-6b9f-499b-a468-2b7ec9f42738.jpg"""
삼대국수회관 신제주점,제주특별자치도 제주시 신대로20길 32,33.4838681,126.4932274,(+82) 064-747-9493,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/b907b054-dcc7-4d21-8718-090ef35ef174.jpg"""
서귀포네거리식당,제주특별자치도 서귀포시 서문로29번길 20,33.2485302,126.5593236,(+82) 064-762-5513,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/e541bca0-0cc1-4ffb-8661-d39c887d0466.jpg"""
안녕육지사람,제주특별자치도 제주시 우도면 우도해안길 792,33.5152167,126.9572229,(+82) 0507-1387-0186,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/2f335e01-ef98-48cc-8cac-04c6abf7a656.jpg"""
앞뱅디식당,제주특별자치도 제주시 선덕로 32,33.4853905,126.4999422,(+82) 064-744-7942,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/cf6a69c2-6518-4998-8f4d-f862faede8cf.jpg"""
오는정김밥,제주특별자치도 서귀포시 동문동로 2,33.2496387,126.5676162,(+82) 064-762-8927,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/47e84cfa-4942-4ba9-a971-8a35ed6928f8.jpg"""
옥돔식당,제주특별자치도 서귀포시 대정읍 신영로36번길 62,33.2199721,126.2490267,(+82) 064-794-8833,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/c7aae832-4ccb-428b-95be-01e81d5f653e.jpg"""
우도면파전리,제주특별자치도 제주시 우도면 우도해안길 388,33.5123,126.9448048,(+82) 064-784-8514,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/6aa041ed-a7c6-46e1-b86a-933041e0e7ed.jpg"""
우도해녀식당,제주특별자치도 제주시 우도면 우도해안길 440,33.5144988,126.9489479,(+82) 010-9090-3509,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/29/54af64ff-b4d9-4eea-b820-c06a0425452f.jpg"""
제주다음,제주특별자치도 서귀포시 보목포로 27,33.2406526,126.6057723,(+82) 064-738-6848,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/54dfa1b9-fac7-4ed5-9238-988f9765bd39.jpg"""
중문덤장,제주특별자치도 서귀포시 천제연로 17,33.2577039,126.4082208,(+82) 064-738-2550,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/98ce8cfc-4c9e-4313-bb02-b89f1e25248c.jpg"""
철가방을든해녀,제주특별자치도 서귀포시 대정읍 마라로 85,33.1165519,126.2660528,(+82) 064-792-5262,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/7fcef876-7ce1-4569-bd0a-90373bd0483b.jpg"""
카페루시아,제주특별자치도 서귀포시 안덕면 난드르로 49-17,33.2349593,126.3632301,(+82) 064-738-8879,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/53322bb5-3cce-4435-b6f2-51323cae4cf1.jpg"""
가파도해물짜장짬뽕,제주특별자치도 서귀포시 대정읍 가파로67번길 1,33.1658878,126.273225,(+82) 064-794-6463,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/ae750398-aa77-4de4-b270-fead96c79275.jpg"""
곱들락,제주특별자치도 제주시 조천읍 함덕18길 19,33.5395071,126.6703112,(+82) 064-783-0992,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/1f09b5ec-b1bf-4c5e-a9a3-6694357dfe19.jpg"""
남경미락,제주특별자치도 서귀포시 안덕면 사계남로 190-7,33.2302096,126.3088479,(+82) 064-794-0055,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/92bff48e-7db9-4f91-a604-76032ca0d415.jpg"""
늘봄흑돼지,제주특별자치도 제주시 한라대학로 12,33.479434,126.4728596,(+82) 064-744-9001,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/d2d3d3f8-0d73-4bf5-a895-3345ee2f7f69.jpg"""
대우정,제주특별자치도 서귀포시 이어도로 866-37,33.2329856,126.5068162,(+82) 064-733-0137,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/1e2b1c34-85df-4081-a866-44f0ea0f69fe.jpg"""
대원가,제주특별자치도 제주시 도남로16길 15,33.4915579,126.5269865,(+82) 064-753-3030,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/62854b22-4ff5-4e0d-90a5-5f3de5db8342.jpg"""
모루쿠다,제주특별자치도 서귀포시 동홍중앙로90번길 48,33.2581015,126.5772117,(+82) 064-762-2888,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/4a33f151-4b04-4bd1-9dec-f0b3b9f579fd.jpg"""
물꼬해녀의집,제주특별자치도 제주시 우도면 우도해안길 496,33.5186786,126.9498534,(+82) 064-784-7331,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/09/97ff360d-1a6e-461d-b5bd-e0700b05ff98.jpg"""
바다는안보여요,제주특별자치도 제주시 구좌읍 종달로5길 31-1,33.4933905,126.8994254,(+82) 064-782-4518,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/389f9c64-05f3-4b43-a236-fbaa20b93429.jpg"""
산지물식당,제주특별자치도 제주시 임항로 26 (건입동),33.5163013,126.5274818,(+82) 064-752-5599,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/cdd2872f-6f09-4e9b-b839-702bb67ebac4.jpg"""
생돈우리,제주특별자치도 제주시 우평로 38,33.4797258,126.4618665,(+82) 064-713-5525,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/cd5b2083-87f0-40d7-82f4-23c74422545f.jpg"""
섭지코지 해녀밥상,제주특별자치도 서귀포시 성산읍 신양로122번길 60-6,33.435755,126.9174891,(+82) 064-782-4705,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/c435d5d7-0a91-4b95-8ced-be56bb4271fc.jpg"""
섭지코지로 성산본점,제주특별자치도 서귀포시 성산읍 일출로 230,33.4599553,126.9306977,(+82) 0507-1422-1336,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/de1cd9e4-6a10-4f6a-8a1d-27bb39896a29.jpg"""
성산해오름식당,제주특별자치도 서귀포시 성산읍 일출로 260,33.4610918,126.9335305,(+82) 064-782-2256,"""https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/e28d0429-db1f-4a14-ba69-d51c5052be03.jpg"""
영림흑돼지가든,제주특별자치도 제주시 한림읍 한수풀로 30,33.417805,126.2660707,(+82) 064-796-6956,"""https://api.cdn.visitjeju.net/photomng/imgpath/202008/12/9848e90d-101c-4a72-8b15-d3368c99e1ac.jpg"""
옛날옛적,제주특별자치도 서귀포시 성산읍 일주동로 4660,33.4143446,126.9000967,(+82) 064-784-2252,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/26/5a50d989-cc2c-4883-9ad2-651e42e011d0.jpg"""
올레수산회센터,제주도 서귀포시 중정로 61번길 12,33.2488745,126.5630312,(+82) 064-732-4971,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/effe3ad2-6949-4fc9-8c9a-a93ab3b66d9f.jpg"""
와토커피,제주특별자치도 서귀포시 대정읍 동일하모로 238,33.2253845,126.2565579,(+82) 010-8324-1455,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/37d10285-8547-4d31-a0ed-86fc1ef8ca22.jpg"""
우도자연,제주특별자치도 제주시 우도면 우도해안길 602,33.5243922,126.9525885,(+82) 064-784-9911,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/17/43d68c1b-8419-4717-9795-a011f8fad8a8.jpg"""
우도해광식당,제주특별자치도 제주시 우도면 하고수길 69,33.5134814,126.9569142,(+82) 0507-1355-0235,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fccfb19b-302d-438c-a46a-75cf1de265ec.jpg"""
우드스탁,제주특별자치도 제주시 구좌읍 월정7길 52,33.5553336,126.7966229,(+82) 064-782-6948,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/17/3bba1b5a-6ca3-4cac-9b80-68dd2e1e6882.jpg"""
우수미회센타,제주특별자치도 제주시 연화로2길 24-1,33.4772934,126.4899028,(+82) 064-745-3848,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/17/fb7c4b48-654d-4f4e-97b2-3b4b2195913c.jpg"""
은희네해장국 본점,제주특별자치도 제주시 고마로13길 8,33.5085498,126.5407328,(+82) 064-726-5622,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/17/b7f6349d-8a50-4c5b-936b-395d2fa96687.jpg"""
이춘옥원조고등어쌈밥,제주특별자치도 제주시 애월읍 일주서로 7213,33.4889643,126.4186374,(+82) 064-799-9914,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/23/cf3ab43f-9d96-4cd8-a925-d5be15b6a69b.jpg"""
인더오조,제주특별자치도 서귀포시 성산읍 해맞이해안로 2768,33.4690993,126.9201083,(+82) 0507-1346-6647,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/05/be38ac17-6ee4-4719-8b4c-c37318f88a16.jpg"""
일통이반,제주특별자치도 제주시 중앙로2길 25,33.5170771,126.5220977,(+82) 0507-1362-1032,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/04777b2c-6c4e-4d9b-99b5-2b6e616630a9.jpg"""
제주명가두루치기,제주특별자치도 서귀포시 태평로 495 (동홍동),33.2495756,126.5710384,(+82) 064-763-2272,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e3e4b862-7628-4380-8c3d-ebaf67bf7109.jpg"""
제주해물밥,제주특별자치도 제주시 월대3길 14-6,33.4946797,126.4339883,(+82) 064-746-5755,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/22/c33288e1-26a0-401c-84fa-703646b328f6.jpg"""
제주흑돈세상수라간,제주특별자치도 서귀포시 중산간동로 8051,33.2639826,126.5565506,(+82) 064-762-8588,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/26/74fa5355-115e-4744-bc5e-2532f5d3dfb6.jpg"""
카페 사우다드,제주특별자치도 서귀포시 대정읍 하모이삼로51번길 28,33.2255702,126.2535694,(+82) 064-772-1327,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/18/a93e1a36-c279-430e-9545-b7ad805f6e39.jpg"""
카페숑,제주특별자치도 서귀포시 남원읍 공천포로 91,33.2664325,126.6427599,(+82) 070-4191-0586,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/25/2af39a61-8e90-4fc0-922f-320693b8e0c5.jpg"""
파파야 수제버거,서귀포시 성산읍 성산등용로 7,33.4645736,126.9333257,(+82) 064-784-3543,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bec00900-342f-4ba8-8bd7-604d9172e425.png"""
평대성게국수,제주특별자치도 제주시 구좌읍 해맞이해안로 1172,33.5290971,126.8463777,(+82) 064-783-2466,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/919adbc1-fa58-450d-ae05-9fc1cb0885a9.jpg"""
피노키오,제주특별자치도 제주시 우도면 우도로 339,33.5205315,126.9483044,(+82) 0507-1432-3020,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/00351bf8-777b-43a2-9834-506945b17765.jpg"""
피자굽는돌하르방,제주특별자치도 제주시 한경면 청수로 218,33.3048508,126.2557741,(+82) 064-773-7273,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/18/0194611f-ed93-4675-b419-9ced03ec8710.jpg"""
피자굽는돌하르방,제주특별자치도 제주시 한경면 청수로 218,33.3048508,126.2557741,(+82) 064-773-7273,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/18/0194611f-ed93-4675-b419-9ced03ec8710.jpg"""
해녀식당,제주특별자치도 제주시 구좌읍 동복로 5,33.5535128,126.7068285,(+82) 064-783-4158,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/07/9e1904fa-1a06-472a-b03c-0fe7f87b2cb7.jpg"""
해송갈치 제주성산일출봉점,제주특별자치도 서귀포시 성산읍 일출로 270-2,33.4616986,126.9341623,(+82) 064-783-4517,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/1bb455b6-d13a-408e-b88a-5edd461fe4f8.jpg"""
화로향,제주특별자치도 제주시 관덕로15길 27,33.5157252,126.5267087,(+82) 064-724-4050,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/08/c1f37b8f-b287-46ee-833b-65dc9d0e9b4a.jpg"""
회양과 국수군,제주특별자치도 제주시 우도면 우도해안길 270,33.5036765,126.9421538,(+82) 064-782-0150,"""https://api.cdn.visitjeju.net/photomng/imgpath/202112/23/479bfd06-c285-4536-9375-98051eaa4834.jpg"""
가파도 용궁정식,제주특별자치도 서귀포시 대정읍 가파로67번길 7,33.1662812,126.2728337,(+82) 064-794-7083,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/19/2a9daabb-118e-45ed-a086-e3b1ecfd4fd7.jpg"""
글라글라하와이,제주특별자치도 서귀포시 대정읍 하모항구로 70,33.2195409,126.2514261,(+82) 064-792-2737,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/0be3323c-14f1-4eaf-b192-84099fbc2d5c.jpg"""
덕승식당,제주특별자치도 서귀포시 대정읍 하모항구로 66,33.2192541,126.2513084,(+82) 064-794-0177,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/19/4cd1e584-3e26-4c1f-b618-f25cea694f20.jpg"""
도두해녀의집,제주특별자치도 제주시 도두항길 16,33.506162,126.4666434,(+82) 064-743-4989,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/19/2d8f60cb-bfaf-4984-b133-ea7126069e6e.jpg"""
돈사촌 외도점,제주특별자치도 제주시 우평로 283,33.4835257,126.4363281,(+82) 0507-1481-0043,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/07/1c1a27a5-fe2e-4e1c-88b0-25b2c2856acf.jpg"""
메밀래 제주공항점,제주특별자치도 제주시 공설로 53,33.4961062,126.5192035,(+82) 064-792-5000,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/01/a21de065-5d9c-4402-8d6f-5f3155673717.jpg"""
면뽑는선생 만두빚는아내,제주특별자치도 제주시 한림읍 옹포2길 10,33.3999521,126.2494938,(+82) 064-796-4562,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cef8909e-33da-46e6-af71-f217dc1c3b0d.jpg"""
문어빵굽는문빵9,제주특별자치도 제주시 우도면 우도해안길 388,33.5123,126.9448048,(+82) 010-8121-9080,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/07/434eb794-cec8-45d4-ac44-4796f3a4ca40.jpg"""
미엘드세화,제주특별자치도 제주시 구좌읍 해맞이해안로 1464,33.5290971,126.8463777,(+82) 064-782-6070,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/230a56e1-d37f-4cbd-bb79-520c2460bcfa.jpg"""
미풍해장국 코스모스점,제주특별자치도 제주시 선덕로 2,33.4855048,126.4969482,(+82) 064-713-2200,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/34bf006c-b1bd-44ff-99a1-e4dd28ab7fe0.jpg"""
바다의집,제주특별자치도 서귀포시 성산읍 병문로 236 1층,33.4621094,126.9100326,(+82) 0507-1495-8922,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/01/f9eb60ae-d6f4-408f-9c9a-403447e70a32.jpg"""
비바리짬뽕,제주특별자치도 제주시 애월읍 하귀9길 11,33.4859224,126.4154993,(+82) 064-743-7090,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3fa1ff16-cf54-4efc-9383-c5ffe5b36cae.jpg"""
뽈살집,제주특별자치도 서귀포시 중정로91번길 37,33.2506786,126.563158,(+82) 064-763-6860,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/14/ab466ebd-7a3e-4e28-92b3-72cbc9136848.jpg"""
산방산초가집,제주특별자치도 서귀포시 안덕면 화순해안로 189,33.2455401,126.3387106,(+82) 064-792-0688,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/07/684c051f-c6c5-4dd3-ac6f-fd520fcd76c3.jpg"""
삼대국수회관 본점,제주특별자치도 제주시 삼성로 41,33.506942,126.5300492,(+82) 064-759-6645,"""https://api.cdn.visitjeju.net/photomng/imgpath/202111/23/59932bd3-c162-4df6-9cc7-19f79eb26eae.jpg"""
삼무국수,제주특별자치도 제주시 삼무로3길 46-1,33.4906074,126.4909963,(+82) 064-711-5656,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c962328e-e7ae-467a-8daf-e648a9ee5f27.jpg"""
